iid;title;year;Children's;Comedy;Animation;Adventure;Fantasy;Romance;Drama;Action;Thriller;Crime;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
2747;Let's Get Harry;1986;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2748;Shanghai Surprise;1986;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Sean Penn;
2749;Who's That Girl?;1987;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2750;She-Devil;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Meryl Streep;
2751;Date with an Angel;1987;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2752;Blind Date;1987;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Bruce Willis;
2753;Nadine;1987;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jeff Bridges;
2754;Muppet Movie;1979;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2755;Great Muppet Caper;1981;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2756;Muppets Take Manhattan;1984;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2757;Sesame Street Presents Follow That Bird;1985;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2758;We're Back! A Dinosaur's Story;1993;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Goodman;
2759;Baby... Secret of the Lost Legend;1985;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
2760;Turtle Diary;1985;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2761;Raise the Titanic;1980;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
2762;Titanic;1953;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Leonardo DiCaprio;James Cameron
2763;Night to Remember;1958;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2764;Captain Horatio Hornblower;1951;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;;Gregory Peck;
2765;Erin Brockovich;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Julia Roberts;
2766;Final Destination;2000;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
2767;Bear;1988;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2768;Love Is a Many-Splendored Thing;1955;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;William Holden;
2769;Mirror;1975;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2770;Trial;1963;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2771;Crimson Pirate;1952;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
2772;Thelma & Louise;1991;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2773;Something for Everyone;1970;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2774;...And Justice for All;1979;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;Al Pacino;
2775;Animal House;1978;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2776;She's Gotta Have It;1986;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;;Spike Lee
2777;School Daze;1988;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;;Spike Lee
2778;Do the Right Thing;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;;Spike Lee
2779;Mo' Better Blues;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;Denzel Washington,Wesley Snipes;Spike Lee
2780;Jungle Fever;1991;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;Wesley Snipes;Spike Lee
2781;Coogan's Bluff;1968;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;Clint Eastwood;
2782;Champ;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2783;Creature Comforts;1990;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2784;Death Wish;1974;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Bruce Willis,Vincent D'Onofrio;
2785;Death Wish II;1982;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2786;Death Wish 3;1985;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2787;Death Wish 4: The Crackdown;1987;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2788;Death Wish V: The Face of Death;1994;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2789;Double Indemnity;1944;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;;;
2790;Dying Young;1991;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Julia Roberts,Vincent D'Onofrio;
2791;Cool as Ice;1991;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2792;Teenage Mutant Ninja Turtles;1990;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2793;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;1991;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2794;Teenage Mutant Ninja Turtles III;1993;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2795;Red Dawn;1984;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;;;
2796;Band of the Hand;1986;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2797;Bloodsport;1988;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2798;Eyes of Laura Mars;1978;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;;Faye Dunaway,Tommy Lee Jones;John Carpenter,John Carpenter
2799;Funny Bones;1995;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Oliver Platt;
2800;Good Earth;1937;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2801;Good Morning, Vietnam;1987;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;Barry Levinson;Robin Williams;
2802;Good Mother;1988;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2803;Grumpy Old Men;1993;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jack Lemmon,Walter Matthau;
2804;Guess Who's Coming to Dinner;1967;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2805;Romeo Must Die;2000;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
2806;Here on Earth;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2807;Whatever It Takes;2000;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2808;Color of Paradise;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2809;Waking the Dead;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2810;Gothic;1986;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2811;Lord of the Flies;1963;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
2812;Modern Times;1936;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2813;Solar Crisis;1993;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;;;
2814;That's Life!;1986;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jack Lemmon;
2815;Heart and Souls;1993;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Robert Downey Jr.;
2816;Hud;1963;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;;Paul Newman;
2817;Hustler;1961;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Paul Newman;
2818;Inherit the Wind;1960;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2819;Dersu Uzala;1974;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;Akira Kurosawa
2820;Close Encounters of the Third Kind;1977;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;Steven Spielberg;Richard Dreyfuss;
2821;Jonah Who Will Be 25 in the Year 2000;1976;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2822;Retroactive;1997;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;;;
